,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
1356,97,30,77,49,80,85,67,91,71,36,44,54,85,77,26,12
1357,77,19,99,37,48,77,28,68,23,31,24,57,66,93,72,63
1358,36,22,93,39,62,53,65,1,5,52,65,30,63,94,15,41
1359,70,29,51,81,70,23,35,26,96,48,21,34,98,27,15,15
1360,33,96,14,81,73,27,16,24,12,41,51,46,72,54,26,55
1361,17,91,72,15,45,1,65,28,5,60,15,6,7,69,55,24
1362,4,87,16,10,87,10,23,27,64,92,81,32,14,50,12,56
1363,16,12,38,92,73,0,52,46,93,14,6,31,25,12,5,24
1364,44,53,23,49,80,92,27,3,53,15,97,18,68,47,3,57
1365,24,33,95,88,2,66,81,80,26,80,11,54,13,15,63,86
1366,13,21,99,3,47,31,89,24,58,22,84,23,83,99,24,99
1367,23,88,13,81,38,88,98,55,39,75,24,79,22,12,27,37
1368,10,55,5,98,37,22,91,5,65,75,18,21,12,82,23,84
1369,45,75,29,6,90,84,19,63,43,38,25,98,24,64,90,39
1370,15,25,42,98,86,84,47,54,92,95,26,56,64,72,15,50
1371,9,62,49,77,95,52,33,46,48,21,5,51,95,78,26,26
1372,86,60,24,50,0,29,99,11,14,45,14,67,59,46,7,28
1373,54,12,16,97,85,27,48,22,29,54,63,28,13,55,27,69
1374,26,61,79,51,26,24,49,84,34,38,96,32,0,2,62,23
1375,12,29,22,65,13,13,36,59,61,73,29,71,97,5,21,32
1376,16,0,89,26,90,15,62,9,31,4,25,88,58,24,56,31
1377,0,11,61,66,95,50,46,66,79,56,1,48,65,25,25,73
1378,80,7,62,8,7,85,33,47,36,10,4,39,6,43,76,86
1379,29,18,56,22,83,2,45,54,33,23,13,73,16,25,99,61
1380,63,25,22,2,10,61,61,51,11,63,64,52,75,1,71,13
1381,78,20,47,93,88,93,74,33,81,33,96,49,11,73,51,87
1382,39,86,20,77,13,43,47,71,74,76,20,77,3,77,64,60
1383,41,28,89,53,10,7,77,71,16,6,99,36,63,6,49,70
1384,77,28,0,22,60,80,57,42,78,26,84,57,15,14,59,11
1385,11,15,3,25,15,18,88,14,5,89,3,51,31,15,75,90
1386,0,27,49,29,50,1,77,95,34,58,11,30,25,75,32,45
1387,80,72,55,90,5,7,3,90,2,7,34,77,35,0,21,76
1388,23,14,9,7,78,2,36,29,7,77,92,4,55,81,36,23
1389,0,74,23,93,28,43,58,4,17,90,49,21,70,75,72,9
1390,47,1,63,73,96,56,76,72,7,19,43,11,42,22,27,64
1391,28,63,11,57,24,74,13,83,69,71,10,46,27,1,48,37
1392,82,81,98,56,21,47,8,8,37,17,75,76,24,26,0,41
1393,84,21,66,84,37,71,45,93,45,1,36,88,60,38,86,40
1394,15,10,52,62,40,30,5,13,18,60,17,16,88,59,49,39
1395,98,11,25,81,16,47,85,4,46,42,68,62,43,68,18,95
1396,55,88,12,47,47,6,91,90,53,47,5,61,72,26,86,14
1397,84,38,27,54,48,67,53,57,83,47,87,24,77,41,35,75
1398,49,40,78,82,95,52,22,0,31,68,81,68,99,34,30,36
1399,27,76,29,34,45,9,66,57,4,65,37,38,21,29,32,27
1400,59,51,25,25,99,58,96,95,75,69,68,86,82,23,88,59
1401,2,10,44,91,48,80,65,99,11,76,33,55,62,59,6,43
1402,27,58,55,16,55,99,27,52,66,40,7,60,3,0,32,27
1403,2,68,3,60,71,94,53,94,51,34,89,43,58,56,4,23
1404,92,99,21,72,62,93,93,47,99,76,91,20,79,14,59,59
1405,21,50,21,0,71,48,35,17,33,2,28,7,88,14,57,89
1406,27,85,85,22,19,42,37,85,12,0,46,22,56,56,18,98
1407,47,72,69,32,16,65,25,82,78,80,93,40,62,56,86,95
1408,9,7,9,44,66,2,96,37,72,73,81,36,74,7,19,9
1409,33,69,24,30,18,53,84,89,61,19,31,46,70,18,8,83
1410,25,83,45,71,46,10,16,75,15,69,94,4,35,28,34,23
1411,57,23,84,89,46,30,52,1,88,88,90,87,7,90,27,84
1412,94,12,76,43,64,75,98,28,75,67,81,14,59,88,4,52
1413,78,58,79,84,56,96,12,6,5,56,19,9,21,54,67,86
1414,36,41,64,26,39,55,18,95,70,91,29,66,43,58,46,38
1415,59,77,81,26,12,67,6,44,68,72,82,53,51,8,74,86
1416,31,44,95,93,38,32,55,53,26,12,16,35,25,5,60,26
1417,45,58,87,38,97,71,31,66,45,67,79,47,59,29,55,31
1418,30,67,46,51,61,2,84,65,43,34,56,65,82,25,82,57
1419,90,13,49,12,55,92,2,74,2,41,62,54,25,39,44,16
1420,19,46,70,96,96,4,69,1,33,41,42,88,21,2,2,67
1421,49,6,93,75,84,13,87,73,40,30,28,23,41,1,18,71
1422,33,43,70,76,95,74,57,40,87,22,36,40,45,88,54,7
1423,34,31,78,67,69,39,82,56,53,85,58,23,89,30,1,14
1424,84,95,33,91,63,70,80,68,66,84,1,2,25,39,69,95
1425,22,59,6,37,80,68,92,66,79,5,57,39,87,51,86,33
1426,31,89,33,1,23,40,62,8,14,40,91,78,24,65,26,33
1427,40,68,22,57,4,96,9,89,95,13,63,19,5,7,30,48
1428,45,67,32,78,30,11,42,49,26,59,8,46,88,10,46,70
1429,87,98,67,60,35,64,10,89,24,96,52,75,1,78,2,60
1430,11,14,32,14,89,77,48,60,7,61,73,44,98,22,1,79
1431,33,30,36,75,38,68,79,29,23,49,89,89,54,54,23,27
1432,68,16,74,78,6,24,8,77,33,96,68,94,85,33,7,96
1433,76,91,50,16,83,74,94,54,32,73,95,56,20,41,49,42
1434,18,53,2,14,53,33,32,81,95,54,34,17,3,99,19,73
1435,6,89,16,4,41,84,96,67,25,53,74,55,45,86,4,37
1436,68,66,43,26,6,35,62,62,89,56,92,69,63,76,12,27
1437,67,33,50,68,67,32,34,24,79,40,7,87,39,6,30,24
1438,18,45,28,56,0,81,27,75,25,9,88,8,62,75,25,87
1439,32,93,13,86,58,45,53,24,60,51,57,32,79,33,5,28
1440,99,1,15,43,54,74,92,83,69,30,53,84,17,42,15,11
1441,22,98,24,46,0,43,19,99,51,89,72,23,77,87,59,39
1442,43,46,87,20,4,92,83,41,0,55,40,77,78,27,63,80
1443,40,12,65,64,55,51,35,21,31,59,39,70,91,93,56,69
1444,90,2,97,71,62,5,50,15,26,75,19,29,68,96,21,37
1445,24,26,96,51,77,71,81,72,20,20,78,25,6,9,92,24
1446,58,37,36,79,44,56,25,8,79,77,79,0,21,63,51,59
1447,71,16,46,81,4,18,64,45,5,43,34,70,16,66,80,50
1448,78,75,4,37,17,55,79,12,96,74,90,75,20,68,0,17
1449,71,83,59,16,96,75,7,64,68,6,96,67,82,23,60,91
1450,71,2,3,63,96,94,60,75,65,53,24,22,45,84,42,93
1451,5,56,25,73,61,97,58,60,34,28,9,16,18,83,34,38
1452,14,66,6,80,96,83,9,64,33,56,91,11,57,11,49,14
1453,34,38,18,10,38,47,65,67,38,10,69,88,24,1,63,40
1454,30,43,89,49,22,44,20,28,8,86,43,35,30,73,43,13
1455,51,38,29,8,72,69,6,96,99,38,59,22,85,38,82,93
1456,47,49,36,31,90,69,70,31,71,44,38,96,64,63,48,98
1457,69,28,87,99,75,77,20,93,59,72,59,92,54,26,74,56
1458,70,57,4,21,94,27,29,10,89,9,89,80,32,88,47,61
1459,3,93,60,4,10,22,26,72,34,80,32,20,8,26,10,30
1460,98,99,58,62,85,58,79,35,6,32,62,91,19,41,82,37
1461,40,72,12,17,16,68,24,12,41,97,52,37,51,22,1,44
1462,17,41,95,98,56,4,18,91,10,12,40,9,85,3,27,53
1463,45,84,8,71,60,8,23,67,99,76,92,37,33,62,70,46
1464,79,31,85,66,36,20,93,37,38,70,63,23,62,65,32,64
1465,77,4,16,93,40,2,9,53,89,47,98,22,70,99,19,97
1466,51,63,53,95,32,49,32,27,78,72,49,16,83,58,86,98
1467,31,25,93,23,10,58,0,38,44,8,43,43,94,28,93,86
1468,27,57,24,99,86,95,11,79,57,84,69,83,44,34,60,63
1469,64,20,35,11,82,51,97,4,69,40,45,79,30,51,56,16
1470,43,71,93,72,78,91,46,61,32,52,74,64,4,57,94,2
1471,60,84,32,47,13,55,95,76,12,1,80,73,1,82,71,23
1472,56,44,6,75,98,35,2,36,77,97,52,57,86,95,44,90
1473,86,14,69,7,32,93,83,23,69,39,86,83,17,22,87,44
1474,67,63,40,24,35,8,94,4,27,37,92,73,71,97,10,2
1475,91,1,17,54,11,7,13,38,58,53,20,18,98,18,46,7
1476,28,16,65,76,14,92,67,75,77,3,24,52,76,86,72,5
1477,64,46,58,2,47,51,7,42,40,82,68,39,12,44,82,16
1478,35,99,76,32,98,86,55,48,2,57,24,15,34,65,90,17
1479,41,32,21,15,40,31,78,98,37,88,6,37,38,61,81,51
1480,12,17,88,60,24,97,30,89,43,15,48,87,67,37,75,2
1481,87,84,24,59,91,85,94,15,60,94,43,52,20,15,33,95
1482,45,56,11,90,80,22,50,39,94,90,93,52,72,31,68,93
1483,98,60,91,43,31,93,8,72,55,31,44,83,66,61,64,43
1484,59,7,88,52,75,24,50,9,75,64,11,50,17,97,13,89
1485,53,28,22,92,12,90,97,92,12,88,4,10,31,69,71,57
1486,36,43,29,16,28,61,29,61,33,1,16,50,89,27,77,74
1487,75,9,87,32,12,51,35,21,34,72,98,99,26,62,46,90
1488,36,98,78,89,34,96,88,30,56,91,87,82,94,93,27,33
1489,66,32,65,50,46,42,12,54,66,68,64,5,60,12,0,16
1490,74,56,49,16,1,4,93,53,83,64,77,63,77,56,22,81
1491,91,44,16,13,10,97,89,47,58,81,73,59,1,14,39,74
1492,17,71,95,75,23,28,92,87,63,92,24,41,61,14,18,82
1493,64,8,70,2,88,28,91,56,64,67,83,13,23,51,85,88
1494,32,13,50,29,36,23,29,18,87,67,98,86,87,42,87,17
1495,71,52,17,62,59,13,4,23,19,59,2,98,52,50,76,2
1496,59,7,32,0,72,39,93,31,2,26,94,40,15,15,88,33
1497,97,38,80,42,1,75,48,92,41,25,80,30,40,97,19,94
1498,29,62,70,30,95,15,1,26,25,85,26,51,32,93,67,89
1499,27,95,16,93,47,9,30,6,34,77,55,22,81,68,79,91
1500,1,22,76,98,49,30,30,89,97,99,47,46,41,55,14,31
1501,71,59,87,34,95,8,53,14,84,45,52,81,52,43,71,49
1502,71,62,16,99,2,70,70,85,20,20,24,97,30,83,43,45
1503,89,88,15,22,50,14,87,99,80,56,32,91,36,84,2,32
1504,74,15,81,43,56,43,54,56,90,78,41,16,55,75,85,99
1505,54,74,77,61,39,18,56,30,98,34,77,84,35,97,63,39
1506,1,86,13,87,99,17,27,70,19,96,31,83,90,65,40,70
1507,90,10,9,43,68,57,48,83,20,4,94,34,62,22,99,35
1508,67,85,20,28,82,40,75,56,3,25,3,43,73,16,17,16
1509,63,68,86,11,32,14,55,86,59,52,32,49,11,98,97,0
1510,93,40,77,20,9,51,0,47,86,71,8,47,2,81,13,5
1511,5,34,97,10,84,61,38,5,62,96,83,70,94,34,9,76
1512,19,82,18,71,79,0,43,54,25,9,96,76,9,48,17,0
1513,91,90,32,52,17,72,42,27,4,11,96,61,18,94,11,25
1514,61,38,2,67,20,69,50,12,7,39,90,0,6,38,86,2
1515,91,4,30,39,85,66,68,90,39,7,42,63,18,88,58,7
1516,47,80,25,14,74,30,48,90,2,45,10,78,88,86,64,37
1517,45,4,74,47,29,85,34,58,57,16,12,10,28,16,67,84
1518,80,71,28,92,35,42,26,12,75,55,78,45,23,69,36,86
1519,82,52,21,15,2,54,10,2,77,41,15,56,97,19,35,87
1520,96,55,82,93,64,53,56,65,90,45,74,11,61,56,79,33
1521,96,55,45,37,88,4,29,38,46,55,46,3,82,7,58,30
1522,30,98,29,77,68,62,26,55,68,11,60,8,27,46,83,4
1523,98,43,0,53,4,61,5,61,27,14,42,12,35,53,49,68
1524,69,5,87,29,28,42,91,13,90,77,1,36,25,6,34,36
1525,86,81,57,24,7,8,25,10,66,95,8,20,77,73,23,95
1526,44,8,8,86,16,46,25,91,50,39,80,90,88,21,55,7
1527,8,87,12,67,96,69,50,14,14,68,73,82,30,50,66,51
1528,95,67,23,15,32,47,55,11,41,72,34,76,93,68,1,24
1529,37,56,45,16,91,6,46,99,61,19,36,13,48,15,43,76
1530,55,74,50,98,31,54,23,9,71,59,69,6,72,50,44,33
1531,58,52,28,70,73,10,26,21,8,65,64,27,55,92,29,11
1532,57,57,13,6,55,35,34,88,96,39,34,13,0,99,81,86
1533,36,99,46,71,70,12,95,90,46,23,58,43,54,39,88,8
1534,63,62,5,98,16,12,83,29,30,79,32,61,81,75,41,93
1535,71,28,17,65,34,60,77,95,21,11,51,27,57,15,85,30
1536,31,78,91,74,91,31,7,28,30,60,42,43,8,26,2,49
1537,88,80,55,56,9,92,1,44,40,3,7,5,73,92,72,5
1538,31,11,7,24,67,94,22,77,39,28,52,49,12,90,69,55
1539,76,14,13,6,94,93,98,4,51,84,42,96,65,12,80,92
1540,84,62,97,61,89,45,6,84,92,93,9,32,98,22,81,76
1541,63,3,84,78,11,61,54,47,25,47,41,22,92,26,60,41
1542,80,71,84,62,70,8,94,55,80,70,41,38,67,82,85,29
1543,76,85,27,11,5,50,48,2,96,25,31,89,36,39,35,74
1544,25,52,99,89,34,68,40,79,11,10,30,81,79,56,86,21
1545,95,81,46,54,71,97,18,22,83,10,1,98,5,7,82,88
1546,68,46,2,59,51,21,22,23,93,48,66,8,83,49,51,97
1547,43,48,16,36,41,12,42,7,34,57,46,19,97,49,39,65
1548,47,83,36,6,80,65,39,14,42,80,87,30,35,84,51,46
1549,78,70,47,64,81,57,27,84,61,67,31,47,2,72,61,26
1550,35,54,12,59,87,33,23,68,60,5,90,43,53,80,50,62
1551,31,64,20,37,54,33,67,19,63,0,15,41,35,20,50,6
1552,70,95,51,77,6,93,40,44,11,60,13,89,91,45,20,82
1553,88,6,34,94,63,70,92,43,7,17,12,56,29,60,66,65
1554,49,2,72,22,62,43,49,13,19,55,47,66,65,33,32,56
1555,93,2,64,8,67,51,74,48,37,41,76,56,96,96,56,38
1556,91,90,5,61,36,40,78,72,89,58,76,73,81,45,69,2
1557,35,41,95,96,83,63,10,59,1,70,1,4,61,8,86,36
1558,96,56,28,50,67,84,89,69,77,64,82,90,37,43,65,6
1559,18,78,44,8,64,42,43,26,44,4,9,39,54,32,53,86
1560,71,40,25,89,95,78,77,69,55,85,50,64,73,84,14,84
1561,52,30,98,12,41,15,99,16,51,95,98,48,71,23,70,37
1562,84,26,49,84,70,24,35,8,2,36,1,96,86,69,73,46
1563,10,76,66,33,75,34,59,10,30,72,89,29,67,52,19,85
1564,98,6,29,10,6,43,55,24,92,58,39,47,41,60,5,72
1565,89,28,19,66,94,19,93,26,20,71,29,5,44,89,46,91
1566,68,27,9,79,18,8,26,8,43,70,90,11,34,31,61,79
1567,25,5,2,36,88,49,41,67,14,72,96,79,66,15,48,88
1568,7,9,28,82,73,50,96,15,95,13,97,21,91,83,18,56
1569,57,14,73,46,35,27,96,43,54,56,37,66,59,11,15,19
1570,50,19,59,47,23,55,69,77,37,3,61,57,48,71,30,16
1571,16,21,4,57,92,64,12,6,92,73,65,29,96,51,64,24
1572,82,1,2,23,34,68,85,10,90,37,25,74,65,75,58,42
1573,35,24,63,18,62,52,68,92,42,70,97,69,4,61,60,97
1574,62,14,57,64,16,86,17,89,25,13,22,66,4,33,8,29
1575,86,82,25,59,37,67,98,93,66,45,48,81,32,65,20,5
1576,69,54,5,21,6,17,31,42,93,19,33,48,47,3,15,49
1577,66,51,36,39,65,67,59,63,95,14,56,48,24,38,16,44
1578,25,48,70,47,63,53,8,42,39,90,23,73,34,75,19,54
1579,71,99,78,46,62,34,30,85,50,64,52,78,43,18,93,51
1580,60,20,99,58,23,44,41,99,96,43,82,59,50,88,29,97
1581,30,7,16,30,37,30,3,4,72,26,65,43,43,26,72,39
1582,47,1,77,53,32,69,85,42,35,57,72,78,65,7,44,27
1583,25,4,94,14,11,34,61,95,61,92,81,1,41,89,65,17
1584,21,35,51,61,76,93,93,26,29,86,17,6,85,65,20,75
1585,44,78,32,19,81,35,19,76,65,22,12,2,72,98,9,0
1586,11,74,14,61,90,66,48,77,92,53,36,23,87,96,58,55
1587,79,28,58,86,72,0,68,73,72,20,80,84,19,21,62,61
1588,63,51,32,13,11,49,31,44,34,52,63,62,7,87,4,94
1589,92,72,89,19,71,23,91,44,94,66,96,13,50,82,53,12
1590,6,7,8,31,34,24,50,51,63,43,41,59,73,54,18,84
1591,96,63,3,67,96,63,56,7,38,12,55,60,92,91,62,61
1592,98,96,62,84,68,13,94,55,58,56,60,45,65,32,54,82
1593,3,69,21,89,38,11,63,45,24,45,51,29,16,65,63,29
1594,66,73,92,95,70,59,38,37,93,1,3,0,39,15,79,94
1595,98,11,93,34,12,16,17,73,47,54,68,40,67,85,7,72
1596,84,98,55,45,35,71,50,5,87,28,62,79,84,76,9,78
1597,27,46,35,34,25,66,91,40,72,30,1,43,37,71,82,27
1598,85,74,16,40,34,9,48,76,40,63,51,60,87,83,88,89
1599,69,52,5,85,11,72,57,35,45,37,61,35,38,96,81,18
1600,63,97,76,64,52,61,14,2,17,17,48,57,8,68,16,23
1601,11,49,69,76,75,16,99,23,65,82,66,94,49,23,29,1
1602,43,22,56,60,38,39,91,61,0,93,81,37,42,38,81,95
1603,62,22,72,5,66,91,61,68,92,95,48,90,74,58,34,13
1604,56,57,6,90,3,72,65,46,0,64,37,78,96,97,37,24
1605,69,80,53,41,4,19,92,93,12,6,85,2,94,56,75,94
1606,82,40,26,16,98,59,93,34,62,1,39,16,83,10,94,89
1607,89,27,63,24,16,7,88,81,36,50,65,48,43,94,41,55
1608,30,3,18,0,24,8,16,67,4,13,67,52,57,6,61,80
1609,19,42,98,45,71,92,33,95,28,0,33,23,28,62,63,0
1610,31,15,42,13,92,73,20,81,63,27,6,72,49,63,33,63
1611,47,20,79,66,27,58,1,46,90,75,37,60,36,80,37,57
1612,90,6,54,0,40,97,60,83,80,59,60,2,89,71,45,70
1613,14,40,43,76,87,20,88,70,49,4,49,77,3,31,77,37
1614,19,10,34,34,9,78,59,10,4,27,96,85,21,93,49,66
1615,8,23,89,21,84,41,49,32,86,66,14,53,88,55,80,7
1616,15,65,93,62,97,60,86,56,18,2,52,32,9,90,70,94
1617,88,50,68,5,3,52,94,56,44,2,16,51,0,39,13,62
1618,62,19,65,58,10,80,71,78,64,65,92,34,96,56,99,58
1619,85,92,0,87,51,45,72,57,54,62,5,86,22,66,77,80
1620,84,21,62,84,82,25,72,95,64,64,86,18,47,27,88,3
1621,5,71,48,41,35,71,60,43,67,72,43,99,52,68,39,84
1622,15,82,16,51,12,75,54,72,29,29,66,25,40,53,72,3
1623,5,8,43,93,39,15,85,57,21,80,31,93,9,46,53,88
1624,67,20,62,70,82,98,60,43,75,21,24,92,64,16,17,4
1625,36,83,20,96,88,21,16,30,72,66,84,72,0,56,37,83
1626,31,43,33,83,18,94,6,51,41,50,73,30,34,72,67,34
1627,98,0,43,24,88,2,39,67,82,26,86,51,66,18,49,51
1628,89,68,1,34,19,18,52,20,24,68,78,63,93,34,82,80
1629,50,0,11,53,90,45,35,31,96,24,51,37,3,26,72,23
1630,78,38,68,24,23,17,41,38,77,88,30,60,9,47,93,65
1631,95,34,38,37,23,8,9,29,16,67,60,51,26,70,2,34
1632,62,11,73,13,93,58,20,29,22,71,74,46,49,83,99,83
1633,85,25,26,61,18,51,52,98,15,88,55,38,8,85,41,23
1634,59,70,53,5,3,5,18,8,31,0,15,69,38,21,15,83
1635,67,48,37,9,49,35,83,75,1,27,2,40,25,41,21,87
1636,33,79,42,94,5,20,18,58,39,45,96,56,63,3,10,7
1637,68,13,53,57,15,94,73,51,92,35,33,12,4,37,22,43
1638,10,27,53,24,69,13,13,11,32,50,11,27,35,36,46,6
1639,50,51,58,87,48,38,70,93,11,77,87,4,29,30,82,86
1640,40,65,56,13,23,37,95,46,42,2,94,8,71,87,82,69
1641,75,11,77,9,84,88,82,91,27,11,78,95,35,58,66,73
1642,51,35,35,11,61,35,7,19,90,12,16,26,84,38,45,74
1643,3,64,59,60,74,0,26,9,39,33,4,50,18,90,61,28
1644,64,64,13,94,17,82,90,10,15,84,55,52,0,82,67,72
1645,78,10,69,47,22,60,74,88,4,47,35,33,27,66,45,16
1646,45,55,65,50,49,22,80,30,62,85,58,47,84,26,19,87
1647,30,30,40,33,7,19,35,13,83,7,71,35,22,63,49,55
1648,48,36,48,4,18,99,38,0,34,93,72,98,81,4,80,86
1649,96,92,68,57,36,62,68,81,34,61,48,5,50,24,69,69
1650,19,9,22,37,41,87,65,81,62,6,3,91,87,30,57,37
1651,50,41,58,33,58,29,87,75,87,11,89,22,63,19,4,65
1652,37,78,79,7,64,90,97,38,45,67,60,83,79,54,19,12
1653,71,59,26,19,84,30,22,41,74,69,97,54,60,68,83,4
1654,89,91,43,14,65,50,31,20,89,4,25,96,79,14,38,44
1655,91,2,51,15,75,58,0,67,19,43,24,23,82,74,38,99
1656,93,14,62,47,82,80,2,46,83,66,46,12,12,7,69,31
1657,91,94,80,81,85,49,12,25,20,9,35,58,2,69,86,6
1658,94,95,21,39,23,65,12,54,82,2,34,62,15,14,90,41
1659,12,12,72,34,82,70,20,53,78,72,2,45,62,3,9,86
1660,32,26,31,40,52,77,38,75,21,43,25,8,92,81,22,11
1661,73,43,41,29,82,83,60,35,28,4,99,71,1,86,77,19
1662,31,79,53,95,65,22,73,32,18,17,94,25,52,39,52,54
1663,85,36,29,16,31,43,22,91,82,84,75,94,64,73,28,46
1664,27,15,97,18,98,45,0,52,96,6,2,88,80,59,26,91
1665,46,5,41,36,50,68,60,23,98,92,58,21,66,8,92,97
1666,91,39,69,71,43,60,72,91,36,42,92,24,61,12,70,95
1667,84,98,87,57,55,74,23,32,90,64,45,15,64,27,58,28
1668,33,52,26,43,36,96,27,67,94,19,86,22,19,87,0,64
1669,0,51,76,43,20,12,97,6,97,3,49,97,25,71,29,9
1670,95,13,52,5,69,42,85,78,22,31,84,24,92,52,57,57
1671,56,80,83,87,63,41,36,32,83,7,89,38,48,9,99,69
1672,57,99,16,0,98,81,21,74,85,46,2,47,27,1,74,19
1673,27,3,60,15,94,71,74,90,19,21,78,69,85,69,41,16
1674,63,61,58,24,13,72,60,65,42,88,3,68,62,86,84,35
1675,76,82,30,29,26,61,92,84,51,51,44,13,92,53,66,84
1676,58,73,18,75,51,98,51,48,65,19,6,75,79,60,68,52
1677,82,83,73,11,5,42,50,22,63,85,79,85,60,51,46,42
1678,53,94,95,97,70,54,61,18,87,16,5,76,38,92,4,52
1679,32,83,42,70,4,40,67,28,20,14,16,50,20,87,24,3
1680,77,67,67,10,37,52,37,24,71,93,90,52,95,33,54,62
1681,46,48,25,86,69,80,40,64,87,10,98,32,62,53,38,99
1682,81,37,12,67,6,50,22,63,67,78,38,58,12,59,63,85
1683,74,52,76,6,14,13,59,30,38,46,47,58,57,64,99,41
1684,56,66,91,60,24,59,54,94,32,54,32,18,96,5,0,2
1685,19,51,63,0,4,99,95,98,29,19,86,99,44,95,25,21
1686,62,77,24,26,85,43,46,51,19,6,62,23,55,8,18,44
1687,79,85,24,4,9,67,22,63,20,58,14,35,38,9,82,72
1688,88,75,32,53,82,35,99,79,66,77,27,92,37,5,20,38
1689,97,4,42,29,31,63,10,7,90,14,9,44,2,97,45,82
1690,46,61,84,90,50,59,92,72,89,6,48,60,54,28,57,69
1691,88,45,52,28,45,89,47,32,45,16,52,97,67,17,82,23
1692,20,94,30,9,8,34,7,24,84,83,56,22,57,36,61,36
1693,63,68,57,79,58,39,95,91,71,48,9,17,68,69,79,17
1694,86,82,0,48,35,25,93,92,0,18,93,3,7,22,80,5
1695,30,29,53,18,97,17,96,94,86,44,36,77,66,40,89,23
1696,63,90,92,41,31,81,24,66,31,14,51,77,48,97,71,18
1697,69,32,86,12,43,50,43,70,78,41,11,56,86,61,36,46
1698,15,31,59,9,69,1,53,8,99,55,10,65,46,74,96,5
1699,14,63,49,54,37,44,59,58,43,92,68,70,91,17,41,95
1700,51,89,34,63,70,49,11,40,31,17,33,46,74,19,33,36
1701,35,28,82,21,55,30,36,67,19,77,79,97,51,96,21,55
1702,68,97,72,96,26,27,51,21,82,21,40,21,13,94,45,39
1703,68,88,45,81,90,48,1,21,46,42,12,81,33,85,4,66
1704,84,36,15,65,47,12,91,41,18,7,90,22,39,26,90,60
1705,28,2,89,76,64,56,17,95,60,42,53,64,26,5,92,29
1706,32,31,25,96,19,63,20,97,49,92,93,39,93,61,45,74
1707,86,28,51,0,23,25,31,67,23,39,82,22,76,65,98,5
1708,85,41,4,93,14,85,25,26,65,89,90,64,40,20,55,96
1709,7,70,19,40,53,43,48,85,69,41,73,5,47,34,89,62
1710,33,26,13,65,77,95,20,20,16,69,15,1,67,8,72,64
1711,12,32,56,39,91,97,29,99,48,65,50,87,21,82,98,56
1712,26,49,52,72,28,48,16,67,88,31,86,83,96,97,33,43
1713,5,74,41,80,8,97,21,87,13,14,14,45,56,85,73,45
1714,38,53,42,60,26,21,35,95,48,45,90,17,80,61,7,56
1715,36,16,14,59,60,56,90,40,83,49,19,7,62,47,12,11
1716,0,40,2,19,48,43,73,54,40,54,66,70,18,76,19,2
1717,59,98,0,4,69,98,53,44,5,82,4,24,10,17,65,25
1718,4,46,95,51,70,66,65,28,20,72,6,62,93,15,63,39
1719,75,67,49,73,68,55,54,53,4,69,18,21,90,38,78,36
1720,13,6,27,77,13,50,99,32,30,18,11,57,6,53,70,93
1721,14,67,34,50,97,71,38,11,86,25,44,55,83,10,33,11
1722,62,73,47,12,85,34,18,78,40,91,24,9,67,90,78,69
1723,75,89,35,90,47,41,47,41,60,55,32,15,84,74,16,52
1724,81,8,59,85,95,29,64,40,96,59,42,53,99,71,78,48
1725,32,86,16,26,64,59,43,93,3,2,68,65,29,12,72,99
1726,83,22,36,51,74,85,15,81,5,60,63,80,69,28,90,46
1727,16,73,35,77,20,10,7,27,94,31,35,81,43,22,66,84
1728,67,37,56,38,57,52,20,73,6,81,36,52,95,7,80,71
1729,66,19,37,48,14,50,89,47,8,92,81,31,8,70,15,36
1730,55,87,82,39,41,33,19,95,56,75,87,86,44,30,68,62
1731,38,13,91,22,5,33,39,65,71,98,46,53,71,74,77,5
1732,3,74,48,38,50,10,20,65,55,12,96,61,38,40,84,35
1733,98,2,64,56,20,9,52,32,93,68,17,36,21,84,25,35
1734,50,38,63,18,77,52,99,72,88,91,40,22,4,34,46,71
1735,53,72,56,9,98,42,13,23,52,2,74,25,43,54,45,92
1736,77,32,91,36,10,55,88,11,7,89,27,80,79,16,1,41
1737,12,19,95,69,79,95,83,20,34,53,61,28,61,91,2,25
1738,81,72,83,44,63,21,48,6,98,61,38,6,90,37,81,34
1739,88,51,42,51,46,85,75,85,94,10,41,40,3,46,12,67
1740,82,91,28,28,60,8,23,23,29,87,91,66,33,90,40,40
1741,39,58,72,9,49,80,72,65,66,50,82,10,98,23,81,16
1742,89,27,80,65,76,47,94,43,99,85,14,82,61,13,37,72
1743,27,98,33,45,2,77,37,83,33,24,67,22,52,40,74,1
1744,46,15,51,94,99,98,90,23,91,88,57,58,54,16,4,8
1745,4,2,6,26,37,61,53,28,29,98,36,78,62,15,82,83
1746,33,16,70,35,95,66,73,69,82,31,63,68,50,73,97,72
1747,59,82,83,21,19,47,37,24,37,0,13,44,33,29,1,82
1748,95,12,74,42,95,43,63,10,13,9,41,50,30,29,21,89
1749,46,93,96,76,29,44,50,67,66,59,17,73,64,42,21,6
1750,96,24,99,19,70,73,5,33,63,30,82,51,86,21,17,89
1751,24,44,24,67,40,29,24,33,42,12,98,86,88,0,0,94
1752,33,83,38,0,2,61,75,38,29,79,24,7,67,48,27,77
1753,69,78,69,64,71,31,2,33,27,11,89,32,65,20,50,36
